layer,head_left,head_right,linear_cka,rsa_cosine_distance_corr
11,21,30,0.6473395824432373,0.6964250802993774
11,19,23,0.6470816731452942,0.6617177128791809
11,12,26,0.6470058560371399,0.8044484257698059
11,3,5,0.6465612649917603,0.7442823052406311
11,16,26,0.6456348299980164,0.7125188112258911
11,16,30,0.6448103189468384,0.7143935561180115
11,12,21,0.6446170210838318,0.7167108058929443
11,0,3,0.6438226103782654,0.7163275480270386
11,28,31,0.6432020664215088,0.6943457126617432
11,9,11,0.6430288553237915,0.7231468558311462
11,9,22,0.6424140930175781,0.6481017470359802
11,13,31,0.6419727802276611,0.702777624130249
11,13,22,0.6411347985267639,0.6895025968551636
11,13,26,0.6397671103477478,0.7784972190856934
11,2,5,0.6395192742347717,0.7421672940254211
11,2,13,0.6391658782958984,0.7663665413856506
11,9,28,0.6382165551185608,0.7194305658340454
11,2,9,0.6380434036254883,0.7138988971710205
11,9,29,0.6375805735588074,0.6562163233757019
11,2,24,0.6370547413825989,0.749476969242096
11,2,22,0.6360401511192322,0.6717355251312256
11,5,13,0.6360270380973816,0.7358856201171875
11,15,22,0.6355909705162048,0.6687314510345459
11,24,29,0.6352562308311462,0.6725955009460449
11,11,26,0.6348351836204529,0.6956119537353516
11,6,9,0.6344884634017944,0.6142770648002625
11,9,27,0.633879542350769,0.7367051839828491
11,2,12,0.6332879662513733,0.7668426632881165
11,6,21,0.6320779323577881,0.664289116859436
11,14,29,0.631617546081543,0.6334288716316223
11,27,31,0.6314194798469543,0.6899895071983337
11,4,25,0.6304664015769958,0.6936495304107666
11,29,30,0.6300480961799622,0.6463340520858765
11,13,24,0.6299613118171692,0.7595527768135071
11,13,14,0.6298274993896484,0.6836590766906738
11,9,21,0.6290107369422913,0.6915038228034973
11,5,19,0.6288307905197144,0.6244146823883057
11,4,27,0.6287515759468079,0.6393842101097107
11,6,16,0.6275742650032043,0.6452572345733643
11,3,30,0.6264201402664185,0.7190220355987549
11,15,19,0.6260899305343628,0.6170299053192139
11,4,18,0.6249402165412903,0.688942015171051
11,3,29,0.6234496831893921,0.6827807426452637
11,7,29,0.623349666595459,0.6654119491577148
11,4,21,0.6230381727218628,0.630031406879425
11,19,30,0.6229871511459351,0.6295905113220215
11,7,31,0.6229735016822815,0.6977483630180359
11,7,13,0.6213788390159607,0.7538906931877136
11,5,27,0.6208665370941162,0.7317768931388855
11,1,3,0.6204813718795776,0.6960969567298889
11,2,31,0.6200888156890869,0.6727267503738403
11,24,31,0.6198572516441345,0.6763900518417358
11,5,29,0.6193640232086182,0.6457953453063965
11,4,14,0.6180148720741272,0.6092421412467957
11,13,19,0.6180042624473572,0.6070505380630493
11,4,30,0.6175292730331421,0.6730155944824219
11,24,30,0.617000162601471,0.7218726873397827
11,4,24,0.6163486242294312,0.6553979516029358
11,12,23,0.6163312792778015,0.6137129664421082
11,11,31,0.6163185238838196,0.6380411386489868
11,9,20,0.616020143032074,0.6282153129577637
11,18,25,0.6155396103858948,0.6706956624984741
11,2,7,0.6149210333824158,0.7252920269966125
11,22,29,0.6141952276229858,0.6186347007751465
11,6,15,0.6128261089324951,0.6308465600013733
11,23,29,0.6125282645225525,0.6028358340263367
11,3,4,0.6118015050888062,0.6267738342285156
11,25,31,0.6116671562194824,0.6833164095878601
11,28,30,0.6112635731697083,0.7115848660469055
11,18,29,0.6108748912811279,0.6029123067855835
11,4,28,0.6107010245323181,0.6224233508110046
11,12,18,0.6079610586166382,0.6769800782203674
11,6,22,0.6070523262023926,0.6257045865058899
11,6,30,0.6070349216461182,0.6486304998397827
11,16,19,0.6056451797485352,0.6157687902450562
11,15,21,0.6046257615089417,0.6730733513832092
11,3,18,0.6041508316993713,0.6209454536437988
11,4,11,0.6025961637496948,0.5936003923416138
11,9,14,0.6023420095443726,0.6264483332633972
11,10,24,0.601132333278656,0.7309547066688538
11,26,31,0.6006183624267578,0.6799793839454651
11,5,11,0.6000607013702393,0.6767581701278687
11,10,15,0.5999513864517212,0.7744966149330139
11,16,21,0.5988307595252991,0.6569012403488159
11,2,10,0.5983079671859741,0.7484316229820251
11,13,16,0.598026692867279,0.6978904008865356
11,5,20,0.5975865125656128,0.6384343504905701
11,25,29,0.5974969267845154,0.6620131731033325
11,4,26,0.5971552729606628,0.6845932602882385
11,10,26,0.5966278910636902,0.7433071136474609
11,20,30,0.5935195684432983,0.6442676186561584
11,4,22,0.5926036834716797,0.5828008651733398
11,10,25,0.5910703539848328,0.7387452721595764
11,15,23,0.5900178551673889,0.6063860058784485
11,13,28,0.5888122916221619,0.7218944430351257
11,18,31,0.5883063077926636,0.6339623332023621
11,0,2,0.5870437622070312,0.7076142430305481
11,2,16,0.5868472456932068,0.6611510515213013
11,6,23,0.586626410484314,0.5902454257011414
11,2,28,0.5846385359764099,0.6992592811584473
11,4,13,0.5843266248703003,0.6895826458930969
11,5,21,0.5840739011764526,0.6718771457672119
11,1,10,0.584055483341217,0.7725824117660522
11,5,23,0.5832535028457642,0.5934262871742249
11,16,20,0.5829983949661255,0.6033508777618408
11,9,23,0.5829583406448364,0.577518880367279
11,13,29,0.582443356513977,0.6376954317092896
11,5,22,0.5797311067581177,0.6159597039222717
11,3,10,0.5788680911064148,0.7290409803390503
11,18,26,0.5786935091018677,0.6336554884910583
11,27,30,0.5780161619186401,0.7002730965614319
11,2,8,0.5745037794113159,0.7389236688613892
11,9,18,0.5744439959526062,0.6244228482246399
11,2,23,0.5729497075080872,0.5699118971824646
11,15,20,0.5728082656860352,0.6137194037437439
11,2,27,0.5720856785774231,0.726507842540741
11,5,18,0.5715318918228149,0.6728101372718811
11,2,4,0.5714368224143982,0.63011634349823
11,4,23,0.5711910128593445,0.5935403108596802
11,3,13,0.5706855654716492,0.6973053812980652
11,6,13,0.5685758590698242,0.6312116384506226
11,6,7,0.5680780410766602,0.6356799602508545
11,7,21,0.567220151424408,0.6588455438613892
11,14,21,0.5655564069747925,0.6239440441131592
11,2,29,0.5640872120857239,0.6280979514122009
11,13,23,0.5631433129310608,0.5668264031410217
11,2,19,0.5619602203369141,0.5573444962501526
11,0,17,0.5613860487937927,0.67482990026474
11,13,20,0.5613174438476562,0.6108083724975586
11,13,21,0.5609790086746216,0.6287835240364075
11,26,29,0.5592995285987854,0.6269885301589966
11,16,23,0.5587300658226013,0.5879573225975037
11,11,30,0.557144820690155,0.6341288089752197
11,1,8,0.5564091801643372,0.7578998804092407
11,0,10,0.5551900863647461,0.8051649332046509
11,2,11,0.5540215373039246,0.6556460857391357
11,14,23,0.5537342429161072,0.5696446895599365
11,3,23,0.5535548329353333,0.543383002281189
11,13,27,0.5530632138252258,0.727526068687439
11,16,22,0.5522388219833374,0.6186991333961487
11,3,22,0.5514788031578064,0.5996758937835693
11,3,8,0.5508146286010742,0.7149407267570496
11,9,10,0.5494901537895203,0.658304750919342
11,22,26,0.5494316816329956,0.6345425844192505
11,14,15,0.5478662252426147,0.6289492249488831
11,14,30,0.5471052527427673,0.6102734804153442
11,3,19,0.5461795330047607,0.5108659267425537
11,21,25,0.5455722212791443,0.6426569819450378
11,5,10,0.5435726046562195,0.6519944071769714
11,8,24,0.543325662612915,0.70372474193573
11,7,10,0.5431845784187317,0.6586589217185974
11,6,25,0.5397201180458069,0.5925492644309998
11,21,28,0.5391874313354492,0.6389662623405457
11,10,13,0.538925051689148,0.674069344997406
11,18,30,0.5389127731323242,0.6268125176429749
11,22,25,0.5368144512176514,0.6199223399162292
11,10,27,0.5353279113769531,0.7224463224411011
11,23,26,0.5345123410224915,0.5777667164802551
11,1,15,0.5339888334274292,0.6788594126701355
11,10,12,0.5332193970680237,0.6624482870101929
11,10,28,0.5321163535118103,0.6817055940628052
11,21,27,0.5317012667655945,0.6401156783103943
11,2,21,0.5300746560096741,0.6020415425300598
11,3,21,0.5296712517738342,0.6075706481933594
11,11,13,0.5294985175132751,0.6483108401298523
11,10,31,0.5283668637275696,0.5439295768737793
