vectors_path,analysis_summary_path,layer,head,sample_count,feature_dim,class_count,source_best_silhouette_cosine,silhouette_cosine_sampled,silhouette_sample_size,centered_silhouette_cosine_sampled,centered_silhouette_sample_size,nearest_centroid_accuracy,nearest_centroid_balanced_accuracy,mean_within_centroid_cosine_distance,mean_between_centroid_cosine_distance,between_within_distance_ratio,centered_nearest_centroid_accuracy,centered_nearest_centroid_balanced_accuracy,centered_mean_within_centroid_cosine_distance,centered_mean_between_centroid_cosine_distance,centered_between_within_distance_ratio,global_mean_norm,mean_sample_norm,knn_k1_accuracy,knn_k5_accuracy,raw_linear_probe_cv_accuracy,raw_linear_probe_cv_balanced_accuracy,raw_linear_probe_cv_splits,best_pca_dim,best_pca_cv_accuracy,best_pca_cv_balanced_accuracy,best_pca_explained_variance_ratio_cumulative
~/q_space_runs/trec_coarse_n1000ish_base_vs_it_3d_pre_rope/pool_last_k_1/mistral_base/q_space_vectors.npz,~/q_space_runs/trec_coarse_n1000ish_base_vs_it_3d_pre_rope/pool_last_k_1/mistral_base/analysis_summary.json,17,26,4817,128,6,0.10189061234351986,0.09481693804264069,2000,0.07905379682779312,2000,0.7982146564251609,0.8146450371681885,0.08983320370316505,0.0704296350479126,0.7840044899194346,0.7762092588748184,0.8061214580805168,0.5387410918871561,1.1686378692587216,2.169201285840163,8.995285987854004,10.16689682006836,0.8485,0.867,0.8758566978193146,0.837934937333133,5,128,0.8758566978193146,0.837934937333133,0.9999995827674866
