vectors_path,analysis_summary_path,layer,head,sample_count,feature_dim,class_count,source_best_silhouette_cosine,silhouette_cosine_sampled,silhouette_sample_size,centered_silhouette_cosine_sampled,centered_silhouette_sample_size,nearest_centroid_accuracy,nearest_centroid_balanced_accuracy,mean_within_centroid_cosine_distance,mean_between_centroid_cosine_distance,between_within_distance_ratio,centered_nearest_centroid_accuracy,centered_nearest_centroid_balanced_accuracy,centered_mean_within_centroid_cosine_distance,centered_mean_between_centroid_cosine_distance,centered_between_within_distance_ratio,global_mean_norm,mean_sample_norm,knn_k1_accuracy,knn_k5_accuracy,raw_linear_probe_cv_accuracy,raw_linear_probe_cv_balanced_accuracy,raw_linear_probe_cv_splits,best_pca_dim,best_pca_cv_accuracy,best_pca_cv_balanced_accuracy,best_pca_explained_variance_ratio_cumulative
~/q_space_runs/trec_coarse_n1000ish_base_vs_it_3d_post_rope/pool_last_k_1/mistral_base/q_space_vectors.npz,~/q_space_runs/trec_coarse_n1000ish_base_vs_it_3d_post_rope/pool_last_k_1/mistral_base/analysis_summary.json,17,26,4817,128,6,0.08946703819525922,0.0831269770860672,2000,0.0674833431839943,2000,0.7926095079925265,0.8101528697173759,0.10253095130125682,0.0724908947944641,0.7070147489489693,0.7724724932530621,0.7993310144660845,0.5610334972540537,1.168508529663086,2.0827785424225134,8.860426902770996,10.166895866394043,0.834,0.858,0.8744046311018041,0.8331068156891023,5,128,0.8744046311018041,0.8331068156891023,0.9999998807907104
