layer,head_left,head_right,linear_cka,rsa_cosine_distance_corr
10,8,25,0.6432022452354431,0.6559592485427856
10,24,27,0.6427565813064575,0.6948868036270142
10,8,31,0.6413832902908325,0.639252245426178
10,2,28,0.6411285996437073,0.7100268006324768
10,20,26,0.6411263346672058,0.6130781769752502
10,9,16,0.6411100029945374,0.6753199696540833
10,2,23,0.6401678323745728,0.7037307024002075
10,6,29,0.6399791240692139,0.6639610528945923
10,12,21,0.6397719383239746,0.6626502871513367
10,8,20,0.6384520530700684,0.5929930210113525
10,0,26,0.6378093361854553,0.6222826242446899
10,2,21,0.6373049020767212,0.6649587154388428
10,0,29,0.6368060111999512,0.6876532435417175
10,7,8,0.6361339092254639,0.6140557527542114
10,23,27,0.6345383524894714,0.6638618111610413
10,0,20,0.6341227293014526,0.5689966082572937
10,8,12,0.6337497234344482,0.6563130021095276
10,0,15,0.6335656046867371,0.6992282867431641
10,22,28,0.6332345604896545,0.6420708298683167
10,1,7,0.6329976916313171,0.636162519454956
10,23,26,0.632973849773407,0.6491956114768982
10,1,26,0.6326070427894592,0.6228803992271423
10,17,19,0.6322353482246399,0.6733006834983826
10,15,21,0.6299280524253845,0.6394132971763611
10,4,18,0.6296255588531494,0.630635142326355
10,12,20,0.6271788477897644,0.650564968585968
10,0,25,0.6270967721939087,0.6505444645881653
10,5,19,0.6263865232467651,0.6267983913421631
10,6,23,0.6262651085853577,0.6644997000694275
10,5,11,0.6256814002990723,0.5229843854904175
10,27,31,0.6256558299064636,0.6414193511009216
10,3,26,0.6252084970474243,0.5826014876365662
10,0,16,0.6249213218688965,0.6438267230987549
10,0,7,0.6246224045753479,0.6296437382698059
10,2,30,0.624075710773468,0.7060980796813965
10,1,21,0.6237890124320984,0.6465305685997009
10,1,28,0.6219773888587952,0.7018394470214844
10,1,25,0.6214030385017395,0.666517436504364
10,2,10,0.6208436489105225,0.700816810131073
10,21,28,0.6196923851966858,0.6578069925308228
10,20,24,0.6193902492523193,0.6280264258384705
10,8,29,0.6192415952682495,0.629075825214386
10,8,24,0.6190661191940308,0.6615344285964966
10,18,28,0.6180680990219116,0.7256163954734802
10,3,18,0.6172983646392822,0.6813886165618896
10,15,20,0.6171965003013611,0.6160212755203247
10,6,28,0.6168211102485657,0.6665219068527222
10,1,31,0.6161745190620422,0.6446729302406311
10,20,29,0.6159745454788208,0.6251092553138733
10,5,26,0.6159265041351318,0.5807343125343323
10,21,30,0.6150738000869751,0.6564405560493469
10,20,31,0.6150352358818054,0.6220105886459351
10,20,30,0.6139586567878723,0.6291803121566772
10,6,18,0.6137375831604004,0.5694336295127869
10,10,21,0.6117974519729614,0.6476907730102539
10,0,28,0.6114365458488464,0.6910233497619629
10,6,10,0.6107739210128784,0.6503210663795471
10,26,31,0.6105865836143494,0.6406877636909485
10,0,19,0.6101779341697693,0.6169427037239075
10,12,18,0.6101444363594055,0.6560690999031067
10,1,29,0.6100431084632874,0.6593321561813354
10,6,19,0.6094444990158081,0.5944104790687561
10,0,12,0.6090324521064758,0.6781744360923767
10,1,15,0.6083090305328369,0.6744247078895569
10,6,24,0.6074331402778625,0.6659855246543884
10,20,28,0.6060673594474792,0.6127340793609619
10,1,19,0.6048341989517212,0.6000178456306458
10,0,21,0.6039838790893555,0.5908676385879517
10,12,26,0.6034188270568848,0.6477956175804138
10,1,23,0.6022370457649231,0.670087456703186
10,16,22,0.6020193696022034,0.5371868014335632
10,12,27,0.6004832983016968,0.6471556425094604
10,5,17,0.6004788875579834,0.6139260530471802
10,21,29,0.6004105806350708,0.6061959862709045
10,21,31,0.6003429293632507,0.5995450615882874
10,16,23,0.5980125069618225,0.6913121938705444
