layer,head_left,head_right,linear_cka,rsa_cosine_distance_corr
13,19,21,0.6996349096298218,0.767411470413208
13,5,9,0.6992636322975159,0.7694124579429626
13,19,26,0.6990509629249573,0.7724238634109497
13,25,26,0.6981803774833679,0.7879171371459961
13,5,17,0.6978425979614258,0.7576237916946411
13,5,14,0.6976708173751831,0.7404695153236389
13,9,22,0.6968095898628235,0.7437273859977722
13,6,11,0.6967770457267761,0.6941680908203125
13,12,29,0.6966643333435059,0.706238865852356
13,21,26,0.696306586265564,0.7591984868049622
13,15,30,0.6949352622032166,0.675143837928772
13,9,28,0.6945274472236633,0.7500205039978027
13,14,26,0.6940972805023193,0.7060577273368835
13,6,9,0.6940534114837646,0.736119270324707
13,11,29,0.6932819485664368,0.7327197194099426
13,6,10,0.6932600140571594,0.7078721523284912
13,14,25,0.6929960250854492,0.6391780972480774
13,15,26,0.6925537586212158,0.730769157409668
13,23,25,0.69200199842453,0.7482636570930481
13,12,25,0.6916939616203308,0.6718702912330627
13,23,29,0.6915048956871033,0.7500417828559875
13,7,19,0.6905983686447144,0.8011813163757324
13,10,26,0.6901394724845886,0.7495505213737488
13,4,18,0.6880930662155151,0.7156526446342468
13,10,25,0.68757563829422,0.7205243110656738
13,14,18,0.6872339844703674,0.7135066390037537
13,12,28,0.6868667006492615,0.6939360499382019
13,9,26,0.6868577003479004,0.7534849047660828
13,6,19,0.686538815498352,0.7317764759063721
13,6,18,0.6864657998085022,0.711084246635437
13,4,16,0.6859617829322815,0.7211990356445312
13,18,22,0.6857940554618835,0.7249869108200073
13,28,31,0.6855522990226746,0.6574588418006897
13,5,10,0.6854621767997742,0.747432291507721
13,7,12,0.6847808361053467,0.6999928951263428
13,8,15,0.6846053600311279,0.7207441926002502
13,8,26,0.6845512390136719,0.7635096311569214
13,23,27,0.684398353099823,0.7774480581283569
13,28,30,0.6836403608322144,0.7228392958641052
13,23,30,0.682582437992096,0.6559960842132568
13,23,28,0.6824139952659607,0.7191882133483887
13,11,28,0.6815463304519653,0.716149091720581
13,2,28,0.681412398815155,0.6872003674507141
13,11,25,0.6802042722702026,0.6810880303382874
13,2,29,0.6800150275230408,0.7089797854423523
13,17,22,0.6799739003181458,0.7276383638381958
13,17,29,0.6791664361953735,0.7473321557044983
13,13,26,0.6790765523910522,0.72952800989151
13,19,30,0.6790059208869934,0.6550286412239075
13,9,29,0.6789761185646057,0.7455046772956848
13,0,25,0.6788975596427917,0.7251645922660828
13,18,29,0.6786463856697083,0.7445194125175476
13,25,27,0.6785851120948792,0.8182637095451355
13,3,28,0.6783421635627747,0.6753368377685547
13,12,26,0.6782312393188477,0.7156429886817932
13,17,28,0.6773501038551331,0.7334572672843933
13,24,28,0.6772371530532837,0.744689404964447
13,14,29,0.6769564747810364,0.6569510102272034
13,20,22,0.675437867641449,0.6932765245437622
13,5,26,0.6752223968505859,0.7365725636482239
13,11,26,0.6745732426643372,0.7207246422767639
13,14,30,0.6737326383590698,0.636370837688446
13,21,22,0.6734398007392883,0.7228410840034485
13,3,31,0.6733896732330322,0.6417731642723083
13,8,30,0.6724140644073486,0.6680967807769775
13,2,22,0.6720902919769287,0.6926141977310181
13,4,20,0.6718137860298157,0.6918346881866455
13,3,5,0.6716535687446594,0.6682009100914001
13,9,25,0.6703762412071228,0.7181529402732849
13,8,22,0.6698155999183655,0.7327149510383606
13,23,31,0.6686357855796814,0.6154272556304932
13,10,31,0.6681687831878662,0.6300109624862671
13,6,8,0.6670793294906616,0.6929525136947632
13,13,19,0.6668713688850403,0.7076034545898438
13,19,24,0.6644940376281738,0.7535743117332458
13,20,30,0.6640283465385437,0.6084696054458618
13,6,25,0.6632154583930969,0.7048448324203491
13,2,25,0.6624557971954346,0.6735170483589172
13,1,22,0.6621915102005005,0.7148441076278687
13,14,28,0.6615744829177856,0.6331164836883545
13,17,26,0.6614850759506226,0.7480393052101135
13,21,28,0.6605769395828247,0.7017428874969482
13,5,30,0.6592634320259094,0.6609511971473694
13,13,22,0.6592363119125366,0.6928094625473022
13,22,30,0.6582568287849426,0.6482996940612793
13,18,26,0.6582276821136475,0.7237759828567505
13,22,26,0.6580507755279541,0.7461304068565369
13,8,29,0.657065749168396,0.7413592338562012
13,18,25,0.6568061709403992,0.7009292840957642
13,19,31,0.6567253470420837,0.5923940539360046
13,7,16,0.656155526638031,0.7715375423431396
13,0,5,0.6551477909088135,0.7083984017372131
13,1,6,0.655123770236969,0.7068901062011719
13,15,31,0.654850423336029,0.6006137132644653
13,6,17,0.6546701788902283,0.7171120047569275
13,3,6,0.6545085906982422,0.6516883969306946
13,7,28,0.6541875600814819,0.7736485600471497
13,0,6,0.6541706323623657,0.6879079341888428
13,20,28,0.6522711515426636,0.6503310799598694
13,5,15,0.6522133350372314,0.7169554829597473
13,17,25,0.6522071957588196,0.7005569338798523
13,1,29,0.6504830718040466,0.730989396572113
13,8,25,0.6501940488815308,0.7052071690559387
13,16,24,0.6501435041427612,0.7426728010177612
13,13,29,0.6501128077507019,0.7133567929267883
13,3,29,0.6490892171859741,0.6692007184028625
13,26,29,0.6484346985816956,0.7493852376937866
13,9,31,0.6473209261894226,0.6282187700271606
13,6,22,0.64682537317276,0.6830853819847107
13,25,30,0.6450226902961731,0.6451563239097595
13,26,28,0.6441391706466675,0.7353107929229736
13,7,10,0.6440778970718384,0.7231744527816772
13,1,4,0.6439574956893921,0.6769511103630066
13,1,26,0.6431888937950134,0.7290353178977966
13,1,28,0.6416961550712585,0.699051558971405
13,16,31,0.64107745885849,0.6249493360519409
13,13,25,0.6403274536132812,0.6755915880203247
13,7,14,0.6402621269226074,0.6577267050743103
13,0,31,0.6392920613288879,0.6074936389923096
13,8,28,0.638572096824646,0.7097915410995483
13,4,8,0.6384116411209106,0.694169282913208
13,11,31,0.6383848190307617,0.5965706706047058
13,20,25,0.6382578015327454,0.6402618885040283
13,16,27,0.6382445096969604,0.7501764297485352
13,15,24,0.6380575299263,0.6356303095817566
13,7,23,0.6377712488174438,0.7349977493286133
13,0,7,0.6370751857757568,0.7261109948158264
13,7,9,0.6367506980895996,0.7334718704223633
13,30,31,0.6355323195457458,0.6117482781410217
13,12,31,0.635028600692749,0.614490270614624
13,5,19,0.6348275542259216,0.6970707178115845
13,26,31,0.6343827843666077,0.6057016253471375
13,14,31,0.6332385540008545,0.6034334301948547
13,4,23,0.6326743364334106,0.7022542953491211
13,7,11,0.6322916150093079,0.6934311985969543
13,5,27,0.6315274238586426,0.7037316560745239
13,13,27,0.6309548616409302,0.6913888454437256
13,1,25,0.6308137774467468,0.694776177406311
13,20,27,0.6291515827178955,0.6736506819725037
13,6,29,0.6280472278594971,0.68131422996521
13,4,12,0.6275753378868103,0.6760985255241394
13,3,26,0.6271350979804993,0.6289978623390198
13,3,22,0.6265250444412231,0.6185339093208313
13,21,25,0.62590092420578,0.6847922205924988
13,6,30,0.6252037286758423,0.6275447607040405
13,21,29,0.6251859068870544,0.7012020349502563
13,6,28,0.6251129508018494,0.6730058193206787
13,4,11,0.6250264048576355,0.6458307504653931
13,14,27,0.6248132586479187,0.6395869851112366
13,29,31,0.623913586139679,0.6092131733894348
13,26,30,0.6222531199455261,0.6227733492851257
13,20,29,0.6218997240066528,0.6330798268318176
13,13,28,0.6202009320259094,0.6791112422943115
13,10,24,0.6200657486915588,0.6797316670417786
